Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Melvin Gordon,12,Q,RB,7600,LAC,KC,22.3,KC by 3,6%,10%,-4%,0.0,0.0,0.0,0.0,0.0,13.5,13.5,17.2,1.5,2.5,7.0,7.0,3.4,1.0,6.4,35,19.9,19.9,19.9,18.5,21.2,15.2,2.0,13.9,1.8
Mike Evans,4,,WR,7500,TB,@MIN,20.5,TB by 0,-10%,-1%,-9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10.5,2.0,10.3,17,22.3,22.3,22.3,22.3,22.3,18.6,2.5,13.7,1.8
Michael Crabtree,9,Q,WR,7400,OAK,@WAS,28.5,OAK by 3.5,8%,4%,-5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,6.7,1.0,12.5,11,23.1,23.1,23.1,10.6,35.7,12.6,1.7,1.7,0.2
Brandin Cooks,6,,WR,7300,NE,HOU,29.0,NE by 13.5,-15%,-6%,-12%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.0,3.0,5.5,5.5,6.2,0.0,11.4,11,9.1,9.1,9.1,5.2,12.9,12.9,1.8,35.1,4.8
Aaron Rodgers,17,,QB,7300,GB,CIN,27.3,GB by 7,-6%,7%,-3%,46.0,46.0,33.1,2.0,7.1,4.5,4.5,3.9,0.0,3.2,0.0,0.0,0.0,0.0,0.0,63,22.0,22.0,22.0,19.9,24.1,23.0,3.2,28.8,3.9
Keenan Allen,10,,WR,7200,LAC,KC,22.3,KC by 3,6%,10%,7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,8.6,0.5,6.8,15,18.3,18.3,18.3,12.9,23.6,16.8,2.3,11.1,1.5
Drew Brees,2,,QB,7200,NO,@CAR,20.5,CAR by 5.5,10%,-22%,1%,41.0,41.0,40.3,8.0,7.9,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,20.4,20.4,20.4,13.7,27.2,20.8,2.9,20.8,2.9
Matt Ryan,3,,QB,7100,ATL,@DET,27.0,ATL by 3,2%,-9%,6%,29.0,29.0,32.3,3.0,9.9,2.0,2.0,2.4,1.0,4.8,0.0,0.0,0.0,0.0,0.0,61,17.9,17.9,17.9,13.6,22.2,19.9,2.8,16.7,2.4
Amari Cooper,12,,WR,7100,OAK,@WAS,28.5,OAK by 3.5,8%,4%,-5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,7.7,2.0,5.3,13,12.3,12.3,12.3,5.2,19.3,15.1,2.1,1.6,0.2
Michael Thomas,7,,WR,7000,NO,@CAR,20.5,CAR by 5.5,10%,-22%,8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,8.2,1.0,7.4,13,11.7,11.7,11.7,8.6,14.8,16.3,2.3,21.7,3.1
LeSean McCoy,4,,RB,7000,BUF,DEN,18.3,DEN by 3.5,-20%,12%,-4%,0.0,0.0,0.0,0.0,0.0,17.0,17.0,15.0,2.5,3.5,6.5,6.5,4.3,0.0,6.4,33,17.1,17.1,17.1,7.5,26.7,15.8,2.3,13.9,2.0
Ty Montgomery,18,Q,RB,6900,GB,CIN,27.3,GB by 7,-6%,7%,1%,0.0,0.0,0.0,0.0,0.0,14.5,14.5,14.2,1.0,3.1,5.5,5.5,3.3,0.5,10.4,30,24.1,24.1,24.1,17.3,31.0,16.3,2.4,13.0,1.9
Golden Tate,10,,WR,6900,DET,ATL,24.0,ATL by 3,10%,-8%,6%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.0,3.5,8.0,8.0,7.8,0.5,8.3,14,15.4,15.4,15.4,2.8,28.1,12.9,1.9,18.8,2.7
Todd Gurley II,2,,RB,6800,LAR,@SF,21.8,LAR by 3,-2%,52%,46%,0.0,0.0,0.0,0.0,0.0,17.5,17.5,17.7,2.5,3.7,5.0,5.0,3.8,0.5,10.4,37,24.1,24.1,24.1,19.2,29.0,19.1,2.8,40.9,6.0
Derek Carr,16,,QB,6800,OAK,@WAS,28.5,OAK by 3.5,8%,4%,4%,30.0,30.0,34.1,6.5,8.2,1.0,1.0,2.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60,19.9,19.9,19.9,18.2,21.7,19.1,2.8,7.2,1.1
Dez Bryant,1,,WR,6800,DAL,@ARI,25.0,DAL by 3,-11%,-15%,11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,7.5,3.0,4.1,13,12.6,12.6,12.6,3.7,21.5,14.8,2.2,9.2,1.4
Rob Gronkowski,9,,TE,6800,NE,HOU,29.0,NE by 13.5,-15%,-6%,-30%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,6.8,1.5,9.9,11,16.0,16.0,16.0,0.9,31.0,15.3,2.3,22.9,3.4
Jarvis Landry,2,,WR,6800,MIA,@NYJ,24.3,MIA by 5.5,-2%,3%,-2%,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,-7.0,15.0,15.0,7.1,3.0,5.2,13,20.1,20.1,20.1,20.1,20.1,13.3,2.0,10.8,1.6
Devonta Freeman,13,,RB,6700,ATL,@DET,27.0,ATL by 3,2%,-9%,-14%,0.0,0.0,0.0,0.0,0.0,15.5,15.5,13.9,2.0,3.9,2.0,2.0,3.2,0.5,4.5,30,17.9,17.9,17.9,9.4,26.5,16.1,2.4,25.8,3.9
Kelvin Benjamin,12,Q,WR,6700,CAR,NO,26.0,CAR by 5.5,18%,-6%,8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,8.2,0.5,7.8,14,8.6,8.6,8.6,1.4,15.8,17.6,2.6,2.8,0.4
Cam Newton,13,,QB,6600,CAR,NO,26.0,CAR by 5.5,18%,-6%,23%,28.5,28.5,30.7,3.0,7.0,5.5,5.5,4.5,1.0,2.7,0.0,0.0,0.0,0.0,0.0,59,13.0,13.0,13.0,11.3,14.6,22.3,3.4,11.3,1.7
Tyreek Hill,12,,WR,6600,KC,@LAC,25.3,KC by 3,-1%,-5%,-4%,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.8,0.0,3.7,7.0,7.0,7.1,0.0,12.6,15,19.4,19.4,19.4,4.6,34.1,15.7,2.4,20.0,3.0
Stefon Diggs,2,,WR,6500,MIN,TB,20.5,TB by 0,5%,5%,3%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.0,-1.0,7.0,7.0,7.1,1.5,8.6,12,16.4,16.4,16.4,0.4,32.4,11.4,1.8,40.3,6.2
Philip Rivers,2,,QB,6400,LAC,KC,22.3,KC by 3,6%,10%,4%,36.0,36.0,33.5,3.5,7.3,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,19.5,19.5,19.5,18.4,20.6,17.6,2.8,6.5,1.0
Larry Fitzgerald,2,,WR,6400,ARI,DAL,22.0,DAL by 3,6%,-23%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,9.5,9.5,2.0,5.0,15,9.3,9.3,9.3,3.4,15.1,16.1,2.5,36.9,5.8
Doug Baldwin,3,Q,WR,6400,SEA,@TEN,20.0,TEN by 2,13%,-19%,25%,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-3.0,6.5,6.5,7.4,1.0,8.2,13,10.2,10.2,10.2,9.9,10.5,15.1,2.4,29.5,4.6
Russell Wilson,3,,QB,6300,SEA,@TEN,20.0,TEN by 2,13%,-19%,18%,33.0,33.0,32.9,6.0,5.4,7.0,7.0,4.4,0.0,5.3,0.0,0.0,0.0,0.0,0.0,64,12.3,12.3,12.3,8.1,16.6,19.7,3.1,36.5,5.8
DeVante Parker,6,,WR,6300,MIA,@NYJ,24.3,MIA by 5.5,-2%,3%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,5.7,1.0,9.4,10,12.5,12.5,12.5,12.5,12.5,11.2,1.8,21.6,3.4
DeAndre Hopkins,9,,WR,6200,HOU,@NE,15.5,NE by 13.5,2%,-13%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,9.5,1.5,4.4,15,16.4,16.4,16.4,13.4,19.4,15.1,2.4,14.6,2.4
Ben Roethlisberger,2,,QB,6200,PIT,@CHI,25.3,PIT by 7,-2%,9%,3%,35.5,35.5,34.3,4.0,7.1,2.5,2.5,3.6,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,62,17.1,17.1,17.1,16.6,17.7,17.9,2.9,13.0,2.1
Matthew Stafford,17,,QB,6200,DET,ATL,24.0,ATL by 3,10%,-8%,11%,31.0,31.0,38.1,2.5,6.7,2.5,2.5,2.4,0.0,7.4,0.0,0.0,0.0,0.0,0.0,67,21.1,21.1,21.1,11.3,31.0,19.1,3.1,16.5,2.7
Chris Hogan,1,,WR,6100,NE,HOU,29.0,NE by 13.5,-15%,-6%,-12%,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,5.7,5.5,5.5,4.9,1.5,7.8,8,11.2,11.2,11.2,0.3,22.0,9.1,1.5,22.8,3.7
Christian McCaffrey,13,,RB,6100,CAR,NO,26.0,CAR by 5.5,18%,-6%,24%,0.0,0.0,0.0,0.0,0.0,10.5,10.5,7.9,1.5,2.7,6.0,6.0,3.9,0.5,6.0,20,10.4,10.4,10.4,7.6,13.3,11.6,1.9,23.7,3.9
Kirk Cousins,19,,QB,6100,WAS,OAK,25.0,OAK by 3.5,-2%,7%,-1%,33.5,33.5,39.9,4.5,6.3,3.5,3.5,1.6,0.0,5.3,0.0,0.0,0.0,0.0,0.0,66,12.7,12.7,12.7,11.5,14.0,23.2,3.8,29.8,4.9
Jay Cutler,0,,QB,6100,MIA,@NYJ,24.3,MIA by 5.5,-2%,3%,2%,33.0,33.0,28.8,4.0,7.0,2.0,2.0,1.9,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,53,13.1,13.1,13.1,13.1,13.1,16.1,2.6,12.7,2.1
Leonard Fournette,1,,RB,6000,JAX,BAL,17.5,BAL by 3,1%,-20%,-9%,0.0,0.0,0.0,0.0,0.0,20.0,20.0,18.7,4.0,3.5,4.0,4.0,2.8,0.0,5.6,35,19.3,19.3,19.3,12.0,26.5,15.1,2.5,17.0,2.8
Marcus Mariota,2,,QB,6000,TEN,SEA,22.0,TEN by 2,-5%,-8%,-12%,34.0,34.0,31.9,4.5,6.9,4.5,4.5,3.3,1.5,5.6,0.0,0.0,0.0,0.0,0.0,61,16.4,16.4,16.4,13.0,19.8,18.9,3.1,19.7,3.3
Jameis Winston,1,,QB,6000,TB,@MIN,20.5,TB by 0,-10%,-1%,-10%,30.0,30.0,35.3,5.0,6.8,1.0,1.0,2.6,1.0,3.0,0.0,0.0,0.0,0.0,0.0,61,12.5,12.5,12.5,12.5,12.5,18.7,3.1,21.5,3.6
Marshawn Lynch,8,,RB,6000,OAK,@WAS,28.5,OAK by 3.5,8%,4%,7%,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.3,3.0,4.0,2.0,2.0,1.9,0.0,5.0,28,11.1,11.1,11.1,9.8,12.3,16.2,2.7,3.6,0.6
Randall Cobb,1,Q,WR,6000,GB,CIN,27.3,GB by 7,-6%,7%,-21%,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,10.0,11.0,11.0,0.0,1.0,6.6,0,15.3,15.3,15.3,12.1,18.4,0.0,0.0,0.0,0.0
Carson Palmer,2,,QB,6000,ARI,DAL,22.0,DAL by 3,6%,-23%,-1%,42.0,42.0,40.5,7.5,7.2,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,64,15.9,15.9,15.9,10.3,21.5,20.5,3.4,24.7,4.1
Travis Kelce,13,,TE,6000,KC,@LAC,25.3,KC by 3,-1%,-5%,-17%,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,4.0,8.5,8.5,6.5,2.0,8.4,11,18.4,18.4,18.4,5.7,31.0,13.0,2.2,1.1,0.2
Terrelle Pryor Sr.,13,,WR,5900,WAS,OAK,25.0,OAK by 3.5,-2%,7%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,7.5,7.5,8.5,1.0,6.5,14,8.9,8.9,8.9,3.5,14.2,15.0,2.5,3.9,0.7
Alshon Jeffery,8,,WR,5900,PHI,NYG,23.5,PHI by 5,3%,-12%,-11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,7.5,1.0,6.5,12,15.5,15.5,15.5,6.0,25.0,14.3,2.4,9.6,1.6
Carson Wentz,5,,QB,5900,PHI,NYG,23.5,PHI by 5,3%,-12%,-18%,42.5,42.5,35.4,5.5,7.5,4.0,4.0,2.5,0.0,7.6,0.0,0.0,0.0,0.0,0.0,62,26.4,26.4,26.4,22.9,29.8,18.7,3.2,13.2,2.2
Dalvin Cook,12,,RB,5900,MIN,TB,20.5,TB by 0,5%,5%,-3%,0.0,0.0,0.0,0.0,0.0,17.0,17.0,15.8,1.0,5.6,4.0,4.0,2.7,1.0,1.3,31,14.1,14.1,14.1,6.1,22.0,14.2,2.4,27.9,4.7
Demaryius Thomas,10,,WR,5900,DEN,@BUF,21.8,DEN by 3.5,-12%,17%,-15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,9.0,0.0,8.6,14,12.4,12.4,12.4,11.4,13.4,17.8,3.0,15.8,2.7
Alex Smith,5,,QB,5900,KC,@LAC,25.3,KC by 3,-1%,-5%,-3%,31.5,31.5,32.9,4.5,9.8,4.5,4.5,3.5,0.0,2.7,0.0,0.0,0.0,0.0,0.0,61,25.1,25.1,25.1,12.4,37.7,16.8,2.8,15.1,2.6
Dak Prescott,1,,QB,5800,DAL,@ARI,25.0,DAL by 3,-11%,-15%,3%,44.5,44.5,29.7,6.5,5.7,3.0,3.0,4.1,0.5,8.0,0.0,0.0,0.0,0.0,0.0,57,17.5,17.5,17.5,17.0,18.1,18.7,3.2,22.9,3.9
Andrew Luck,,O,QB,5800,IND,CLE,20.5,CLE by 1,2%,28%,15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Sanders,1,,WR,5800,DEN,@BUF,21.8,DEN by 3.5,-12%,17%,-15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,8.3,2.0,6.3,13,14.9,14.9,14.9,1.7,28.1,15.5,2.7,14.5,2.5
C.J. Anderson,6,,RB,5800,DEN,@BUF,21.8,DEN by 3.5,-12%,17%,8%,0.0,0.0,0.0,0.0,0.0,22.5,22.5,14.6,5.0,4.4,3.0,3.0,3.4,1.5,7.2,28,21.6,21.6,21.6,4.9,38.3,15.4,2.7,6.3,1.1
Mike Gillislee,6,,RB,5700,NE,HOU,29.0,NE by 13.5,-15%,-6%,-10%,0.0,0.0,0.0,0.0,0.0,16.5,16.5,16.4,6.5,3.5,0.0,0.0,0.3,0.0,0.0,28,17.7,17.7,17.7,10.9,24.5,14.0,2.5,3.1,0.5
Adam Thielen,6,,WR,5700,MIN,TB,20.5,TB by 0,5%,5%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,8.0,8.0,6.8,1.0,12.6,12,18.1,18.1,18.1,4.4,31.7,11.7,2.1,14.8,2.6
Martavis Bryant,6,,WR,5700,PIT,@CHI,25.3,PIT by 7,-2%,9%,8%,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,7.0,5.0,5.0,7.5,0.0,10.5,12,11.1,11.1,11.1,0.2,22.0,14.6,2.6,5.0,0.9
Sam Bradford,,O,QB,5700,MIN,TB,20.5,TB by 0,5%,5%,0%,32.0,32.0,0.0,9.0,10.8,2.0,2.0,0.0,2.0,-1.5,0.0,0.0,0.0,0.0,0.0,0,28.5,28.5,28.5,28.5,28.5,0.0,0.0,0.0,0.0
Davante Adams,10,,WR,5600,GB,CIN,27.3,GB by 7,-6%,7%,-21%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,8.5,6.4,0.5,8.6,11,15.8,15.8,15.8,4.3,27.3,12.2,2.2,9.0,1.6
Tarik Cohen,15,,RB,5600,CHI,PIT,18.3,PIT by 7,-7%,-6%,11%,0.0,0.0,0.0,0.0,0.0,6.0,6.0,8.9,0.5,6.6,10.5,10.5,4.8,1.5,4.9,24,19.6,19.6,19.6,11.4,27.7,14.1,2.5,14.2,2.5
Jimmy Garoppolo,,,QB,5600,NE,HOU,29.0,NE by 13.5,-15%,-6%,-15%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sammy Watkins,2,Q,WR,5500,LAR,@SF,21.8,LAR by 3,-2%,52%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,6.3,0.0,12.6,11,7.9,7.9,7.9,3.8,12.0,10.8,2.0,31.6,5.7
DeMarco Murray,0,,RB,5500,TEN,SEA,22.0,TEN by 2,-5%,-8%,-11%,0.0,0.0,0.0,0.0,0.0,10.5,10.5,7.6,1.0,3.3,2.0,2.0,2.3,0.0,4.8,17,5.9,5.9,5.9,2.9,8.9,9.2,1.7,22.0,4.0
Trevor Siemian,2,,QB,5500,DEN,@BUF,21.8,DEN by 3.5,-12%,17%,-9%,30.0,30.0,32.9,6.5,7.5,5.5,5.5,1.9,2.0,3.0,0.0,0.0,0.0,0.0,0.0,55,24.1,24.1,24.1,23.5,24.8,18.0,3.3,9.6,1.7
James White,5,,RB,5400,NE,HOU,29.0,NE by 13.5,-15%,-6%,-10%,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.6,3.0,4.1,6.5,6.5,3.6,0.5,8.8,15,13.7,13.7,13.7,8.2,19.2,10.1,1.9,3.8,0.7
Derek Anderson,,,QB,5400,CAR,NO,26.0,CAR by 5.5,18%,-6%,23%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1
Danny Amendola,0,,WR,5400,NE,HOU,29.0,NE by 13.5,-15%,-6%,-12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,7.0,7.0,4.9,1.0,14.3,9,19.0,19.0,19.0,19.0,19.0,8.0,1.5,7.8,1.4
Jordan Reed,1,Q,TE,5400,WAS,OAK,25.0,OAK by 3.5,-2%,7%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.9,0.5,6.0,11,9.7,9.7,9.7,8.1,11.3,16.4,3.0,0.0,0.0
Pierre Garcon,2,,WR,5300,SF,LAR,18.8,LAR by 3,-4%,0%,13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,7.4,1.0,7.1,13,9.8,9.8,9.8,3.8,15.9,11.9,2.2,24.2,4.6
Tevin Coleman,2,,RB,5300,ATL,@DET,27.0,ATL by 3,2%,-9%,-14%,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.2,0.5,4.1,4.0,4.0,2.6,0.5,5.6,16,11.2,11.2,11.2,9.2,13.1,9.5,1.8,11.9,2.2
Derrick Henry,5,Q,RB,5300,TEN,SEA,22.0,TEN by 2,-5%,-8%,-11%,0.0,0.0,0.0,0.0,0.0,10.0,10.0,14.0,2.5,5.8,0.0,0.0,2.3,0.0,0.0,28,8.9,8.9,8.9,-0.1,17.8,15.2,2.9,7.4,1.4
Joe Flacco,1,,QB,5300,BAL,@JAX,20.5,BAL by 3,-11%,-1%,-18%,25.5,25.5,39.3,5.5,6.6,0.5,0.5,1.6,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,63,11.7,11.7,11.7,6.2,17.2,14.4,2.7,-0.9,-0.2
J.J. Nelson,4,,WR,5300,ARI,DAL,22.0,DAL by 3,6%,-23%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,6.5,6.5,8.0,1.5,12.5,13,20.6,20.6,20.6,13.1,28.2,16.2,3.1,0.0,0.0
Eli Manning,2,,QB,5300,NYG,@PHI,18.5,PHI by 5,2%,-6%,1%,35.0,35.0,37.6,3.0,6.6,0.5,0.5,1.6,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,64,10.1,10.1,10.1,6.7,13.6,17.6,3.3,27.6,5.2
Jeremy Maclin,3,,WR,5200,BAL,@JAX,20.5,BAL by 3,-11%,-1%,-17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,7.8,1.0,9.7,12,13.4,13.4,13.4,13.0,13.7,13.6,2.6,1.8,0.3
Carlos Hyde,4,,RB,5200,SF,LAR,18.8,LAR by 3,-4%,0%,3%,0.0,0.0,0.0,0.0,0.0,12.0,12.0,14.7,1.0,7.0,6.0,6.0,3.4,1.0,4.3,31,17.0,17.0,17.0,12.3,21.7,16.0,3.1,24.4,4.7
Jared Goff,2,,QB,5200,LAR,@SF,21.8,LAR by 3,-2%,52%,2%,27.0,27.0,32.6,2.0,9.8,2.0,2.0,1.8,1.0,0.8,0.0,0.0,0.0,0.0,0.0,59,15.8,15.8,15.8,10.5,21.0,13.8,2.7,23.6,4.5
T.Y. Hilton,5,,WR,5200,IND,CLE,20.5,CLE by 1,2%,28%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,7.8,1.5,8.2,14,8.3,8.3,8.3,7.5,9.1,13.4,2.6,31.3,6.0
Alfred Morris,,,RB,5200,DAL,@ARI,25.0,DAL by 3,-11%,-15%,-18%,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.7,2.0,0.3,0.0,0.0,0.7,0.0,0.0,9,0.1,0.1,0.1,0.1,0.1,3.7,0.7,0.0,0.0
Andy Dalton,3,,QB,5100,CIN,@GB,20.3,GB by 7,8%,-5%,9%,33.0,33.0,37.4,5.0,6.0,1.5,1.5,2.4,0.0,2.3,0.0,0.0,0.0,0.0,0.0,64,5.7,5.7,5.7,0.5,11.0,18.4,3.6,16.3,3.2
Theo Riddick,8,,RB,5100,DET,ATL,24.0,ATL by 3,10%,-8%,20%,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,0.0,1.9,5.0,5.0,5.6,0.5,4.4,13,10.7,10.7,10.7,5.1,16.2,11.3,2.2,7.8,1.5
John Brown,,O,WR,5100,ARI,DAL,22.0,DAL by 3,6%,-23%,1%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,9.0,9.0,0.0,1.0,3.6,0,8.2,8.2,8.2,8.2,8.2,0.0,0.0,0.0,0.0
DeShone Kizer,1,,QB,5000,CLE,@IND,21.5,CLE by 1,11%,4%,7%,30.5,30.5,30.8,2.0,6.6,5.0,5.0,5.3,1.5,4.3,0.0,0.0,0.0,0.0,0.0,60,12.7,12.7,12.7,3.0,22.4,17.2,3.4,25.1,5.0
Javorius Allen,3,,RB,5000,BAL,@JAX,20.5,BAL by 3,-11%,-1%,-2%,0.0,0.0,0.0,0.0,0.0,17.5,17.5,11.6,1.5,3.9,3.5,3.5,4.8,1.5,5.0,25,14.1,14.1,14.1,4.2,24.0,13.2,2.6,7.8,1.6
