Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Lou Williams,17,,PG/SG,7300,LAC,UTA,2,100,28,20,98,101,-6%,18,15,14,37,33,29,35.7,30.1,17.1,43.0,37.0,38.4,5.3,36.9,34.5,4.7
DeAndre Jordan,12,,C,7100,LAC,UTA,2,100,12,18,98,101,-9%,4,5,6,30,33,32,29.4,31.6,20.2,43.0,34.0,33.5,4.7,31,31.0,4.4
Donovan Mitchell,9,,PG/SG,6900,UTA,@LAC,1,102,27,13,100,106,7%,14,13,15,30,30,29,31.0,28.2,18.0,38.4,34.5,33.6,4.9,36.4,36.5,5.3
Eric Bledsoe,15,,PG/SG,6800,MIL,@POR,1,99,27,17,99,99,-8%,12,14,14,27,31,30,36.3,31.7,19.7,43.7,32.0,33.9,5.0,28.1,37.8,5.6
Al Horford,11,,PF/C,6800,BOS,PHI,2,110,19,19,105,103,-7%,12,9,10,33,33,33,31.6,34.5,28.1,41.0,33.0,35.6,5.2,34,42.5,6.3
Jusuf Nurkic,17,,C,6700,POR,MIL,2,103,28,15,98,106,7%,15,15,14,32,30,28,36.0,30.6,18.3,42.9,30.5,35.1,5.2,31.7,46.8,7.0
C.J. McCollum,9,,PG/SG,6700,POR,MIL,2,103,24,18,98,106,-3%,18,17,17,36,37,36,29.8,33.9,25.8,42.1,36.5,32.8,4.9,41,31.5,4.7
Isaiah Thomas,,O,PG,6600,CLE,@ATL,1,113,,,100,108,4%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Derrick Favors,12,,PF/C,6600,UTA,@LAC,1,102,19,19,100,106,7%,12,11,10,31,28,28,37.8,27.2,15.8,38.6,30.5,30.4,4.6,27.8,35.5,5.4
Will Barton,7,,SG/SF,6500,DEN,CHI,1,110,21,17,99,108,4%,12,11,12,34,31,30,25.1,28.4,17.4,39.4,31.5,31.3,4.8,35.3,51.5,7.9
Paul Millsap,,O,PF/C,6500,DEN,CHI,1,110,24,18,99,108,1%,15,14,13,31,33,31,39.5,33.0,21.1,45.0,0.0,0.0,0.0,0,0.0,0.0
Khris Middleton,10,,SG/SF,6500,MIL,@POR,1,99,24,16,99,99,3%,21,17,16,40,38,38,38.5,35.6,21.0,50.2,36.0,32.1,4.9,35.3,43.8,6.7
Lauri Markkanen,8,,PF,6400,CHI,@DEN,1,99,21,15,100,106,7%,13,13,13,33,30,31,25.9,31.1,23.4,38.7,31.5,31.7,5.0,31.6,33.3,5.2
Robert Covington,6,,SF/PF,6200,PHI,@BOS,0,101,18,16,99,98,-12%,12,11,11,31,31,32,26.4,31.5,21.8,41.2,33.5,30.5,4.9,31.6,20.3,3.3
Jaylen Brown,5,,SG/SF,6100,BOS,PHI,2,110,20,15,105,103,6%,12,12,12,30,33,33,27.7,28.1,21.0,35.2,32.5,28.3,4.6,21.6,8.8,1.4
Kris Dunn,7,,PG/SG,6000,CHI,@DEN,1,99,26,12,100,106,6%,11,11,12,28,28,28,26.6,27.7,16.8,38.6,30.0,28.8,4.8,26.5,34.8,5.8
Jayson Tatum,2,,SF/PF,5900,BOS,PHI,2,110,17,17,105,103,5%,9,9,10,36,33,32,25.1,27.0,19.2,34.7,32.0,26.8,4.5,27.9,25.5,4.3
Denzel Valentine,4,,SG/SF,5800,CHI,@DEN,1,99,17,12,100,106,-1%,10,9,10,39,32,29,28.9,24.4,14.8,34.0,34.0,28.3,4.9,39.6,23.8,4.1
Justin Holiday,4,,SG/SF,5800,CHI,@DEN,1,99,20,12,100,106,-2%,15,12,14,35,34,35,27.1,28.4,19.8,37.1,33.5,25.4,4.4,37.1,26.3,4.5
Rodney Hood,,O,SG/SF,5700,UTA,@LAC,1,102,27,16,100,106,7%,16,17,15,27,30,28,30.6,26.0,16.7,35.3,0.0,0.0,0.0,0,0.0,0.0
Danilo Gallinari,,O,SF,5700,LAC,UTA,2,100,20,11,98,101,-5%,10,13,13,31,35,34,26.3,26.9,23.7,30.0,0.0,0.0,0.0,0,0.0,0.0
Ricky Rubio,14,,PG,5700,UTA,@LAC,1,102,25,14,100,106,-4%,8,9,11,26,26,30,24.5,28.3,17.2,39.3,31.5,30.4,5.3,27.4,31.3,5.5
Gary Harris,14,,SG,5600,DEN,CHI,1,110,17,16,99,108,4%,16,13,12,36,35,33,28.3,26.7,21.1,32.4,34.5,28.6,5.1,40.1,39.3,7.0
Dwyane Wade,5,,PG/SG,5600,CLE,@ATL,1,113,25,15,100,108,-6%,14,12,10,26,25,24,26.6,24.2,12.5,35.9,26.5,27.9,5.0,22.6,38.5,6.9
Austin Rivers,14,,PG/SG,5500,LAC,UTA,2,100,20,10,98,101,-3%,15,13,13,38,36,34,26.6,24.3,15.5,33.0,37.0,27.7,5.0,35.5,36.5,6.6
John Collins,19,,PF/C,5500,ATL,CLE,4,105,20,20,100,108,0%,7,9,8,22,28,23,27.4,24.0,14.3,33.8,30.5,31.9,5.8,25.9,27.8,5.1
Kent Bazemore,5,,SG/SF,5400,ATL,CLE,4,105,22,15,100,108,-3%,11,10,11,29,28,29,25.8,28.5,19.8,37.1,27.0,25.2,4.7,31.8,23.0,4.3
Marcus Smart,11,,SG/SF,5200,BOS,PHI,2,110,20,11,105,103,2%,11,10,10,33,32,31,27.9,26.2,18.2,34.3,31.0,27.6,5.3,32.8,19.0,3.7
Jabari Parker,,O,SF/PF,5100,MIL,@POR,1,99,,,99,99,-9%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Dewayne Dedmon,,O,C,5100,ATL,CLE,4,105,17,18,100,108,1%,10,8,8,24,25,25,24.1,25.3,15.2,35.5,0.0,0.0,0.0,0,0.0,0.0
Patrick Beverley,,O,PG/SG,5000,LAC,UTA,2,100,20,13,98,101,-3%,10,11,11,26,29,30,24.1,26.0,18.5,33.4,0.0,0.0,0.0,0,0.0,0.0
Nikola Mirotic,,O,PF/C,5000,CHI,@DEN,1,99,,,100,106,7%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Bobby Portis,4,,PF,5000,CHI,@DEN,1,99,24,20,100,106,7%,7,9,10,21,22,22,23.1,25.5,16.4,34.7,20.5,20.7,4.1,17.4,15.5,3.1
J.J. Redick,8,,SG/SF,5000,PHI,@BOS,0,101,19,13,99,98,-12%,14,13,13,33,33,34,25.3,26.8,17.8,35.8,34.5,27.0,5.4,33.2,33.3,6.7
Jamal Murray,10,,PG/SG,5000,DEN,CHI,1,110,24,14,99,108,13%,15,12,12,33,28,27,21.8,22.5,12.0,33.0,28.5,25.5,5.1,30.8,10.5,2.1
Malcolm Brogdon,,,PG/SG,5000,MIL,@POR,1,99,19,15,99,99,-8%,8,9,11,23,28,31,18.9,25.0,15.3,34.7,25.0,19.9,4.0,22.1,16.8,3.4
Dario Saric,23,,PF/C,4900,PHI,@BOS,0,101,17,11,99,98,-2%,11,10,10,31,29,28,28.4,23.2,13.0,33.5,33.5,28.9,5.9,34.8,38.5,7.9
Robin Lopez,,,C,4900,CHI,@DEN,1,99,20,14,100,106,-2%,14,11,12,31,29,30,21.8,24.2,17.1,31.4,29.5,22.6,4.6,34.3,29.0,5.9
Joe Ingles,9,,SG/SF,4900,UTA,@LAC,1,102,16,14,100,106,3%,8,7,8,32,27,30,21.8,25.2,18.1,32.3,32.5,26.9,5.5,27,24.0,4.9
Taurean Prince,13,,SG/SF,4800,ATL,CLE,4,105,20,12,100,108,7%,11,10,11,27,29,31,21.9,26.1,16.6,35.6,31.0,25.6,5.3,28.1,20.5,4.3
Wilson Chandler,,O,SF/PF,4800,DEN,CHI,1,110,14,10,99,108,4%,5,7,7,25,29,30,24.6,19.8,10.8,28.8,0.0,0.0,0.0,0,0.0,0.0
T.J. McConnell,,O,PG,4700,PHI,@BOS,0,101,16,14,99,98,-10%,5,7,6,22,28,24,26.4,21.6,10.2,33.0,0.0,0.0,0.0,0,0.0,0.0
Zach LaVine,,O,PG/SG,4700,CHI,@DEN,1,99,,,100,106,6%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
John Henson,2,,C,4700,MIL,@POR,1,99,15,15,99,99,-9%,7,7,6,25,25,24,22.4,22.0,11.7,32.2,26.0,23.1,4.9,30.5,29.5,6.3
Marcus Morris,3,,SF/PF,4700,BOS,PHI,2,110,23,17,105,103,-7%,12,11,11,24,24,24,24.1,24.5,19.4,29.6,22.0,20.3,4.3,27.8,29.3,6.2
Jerian Grant,,,PG/SG,4600,CHI,@DEN,1,99,19,14,100,106,6%,12,9,8,25,24,26,20.9,21.9,12.3,31.6,21.0,17.4,3.8,22.6,26.5,5.8
Al-Farouq Aminu,,,SF/PF,4600,POR,MIL,2,103,13,16,98,106,-10%,7,7,8,33,31,30,25.6,27.0,16.9,37.2,20.0,16.5,3.6,22.4,11.8,2.6
Wesley Johnson,11,,SF/PF,4400,LAC,UTA,2,100,12,13,98,101,-5%,6,8,6,34,32,25,22.1,17.9,8.3,27.6,34.5,23.4,5.3,32.7,21.3,4.8
Kenneth Faried,9,,PF/C,4300,DEN,CHI,1,110,17,18,99,108,1%,6,5,4,27,18,13,16.6,11.3,1.2,21.3,24.0,22.6,5.3,22.4,32.8,7.6
Marco Belinelli,5,,SG,4200,ATL,CLE,4,105,20,16,100,108,-3%,10,11,10,25,26,26,21.7,22.5,14.0,30.9,26.5,21.3,5.1,28.2,32.0,7.6
J.R. Smith,4,,SG/SF,4100,CLE,@ATL,1,113,13,7,100,108,-6%,10,8,8,35,33,31,17.9,17.4,10.2,24.6,34.5,20.7,5.0,35,13.8,3.4
Terry Rozier,,,PG/SG,4100,BOS,PHI,2,110,19,14,105,103,2%,6,8,9,20,23,24,22.0,21.7,11.9,31.4,20.0,16.9,4.1,19.6,12.5,3.0
Noah Vonleh,2,,PF/C,4000,POR,MIL,2,103,10,13,98,106,-10%,4,4,4,31,28,23,25.4,18.0,8.6,27.4,24.5,17.8,4.5,22.6,11.0,2.8
Milos Teodosic,,O,PG/SG,4000,LAC,UTA,2,100,,,98,101,-3%,6,6,6,16,16,16,13.1,13.1,5.9,20.4,0.0,0.0,0.0,0,0.0,0.0
Richaun Holmes,6,,PF/C,4000,PHI,@BOS,0,101,,,99,98,-2%,3,3,3,7,11,11,9.7,10.2,3.1,17.4,19.0,18.1,4.5,19.9,17.8,4.5
Jonas Jerebko,4,,SF/PF,4000,UTA,@LAC,1,102,14,16,100,106,7%,7,7,4,20,22,15,19.9,12.8,3.1,22.5,23.5,17.7,4.4,25,21.5,5.4
David Nwaba,,,PG/SG,4000,CHI,@DEN,1,99,,,100,106,6%,10,7,5,28,25,21,22.9,18.3,8.9,27.7,17.0,12.2,3.0,0,0.0,0.0
Thabo Sefolosha,,,SG/SF,3900,UTA,@LAC,1,102,14,16,100,106,3%,7,6,6,18,19,21,16.1,17.4,9.1,25.8,22.0,18.0,4.6,23,20.5,5.3
Emmanuel Mudiay,1,,PG,3900,DEN,CHI,1,110,24,12,99,108,13%,6,7,9,22,22,23,17.5,20.3,9.5,31.1,18.5,16.7,4.3,17.2,18.0,4.6
Jae Crowder,1,,SF/PF,3900,CLE,@ATL,1,113,15,9,100,108,7%,3,7,7,20,24,26,14.4,15.6,7.5,23.7,25.5,18.5,4.7,28.6,23.0,5.9
Evan Turner,,,SG/SF,3900,POR,MIL,2,103,17,8,98,106,-3%,8,9,8,18,24,26,14.3,18.2,10.3,26.2,20.5,14.8,3.8,26.9,19.3,4.9
Amir Johnson,12,,PF/C,3800,PHI,@BOS,0,101,14,15,99,98,-2%,1,3,4,11,16,15,19.9,15.4,6.7,24.1,23.5,22.2,5.8,21.7,25.0,6.6
Jeff Green,4,,SF/PF,3800,CLE,@ATL,1,113,20,16,100,108,18%,8,8,7,27,22,21,18.5,18.0,7.9,28.0,22.5,18.3,4.8,19.3,22.3,5.9
Tony Snell,,,SG/SF,3800,MIL,@POR,1,99,10,12,99,99,-8%,7,6,6,34,31,33,16.5,18.6,13.5,23.6,32.0,16.3,4.3,28,8.0,2.1
Markelle Fultz,,O,PG/SG,3800,PHI,@BOS,0,101,,,99,98,-10%,5,7,7,20,19,19,12.4,12.4,8.8,16.1,0.0,0.0,0.0,0,0.0,0.0
Tristan Thompson,,O,PF/C,3800,CLE,@ATL,1,113,9,10,100,108,3%,1,2,3,17,21,22,11.9,13.8,8.6,18.9,0.0,0.0,0.0,0,0.0,0.0
Derrick Rose,,O,PG,3800,CLE,@ATL,1,113,25,12,100,108,4%,11,13,12,23,27,27,19.5,19.8,15.2,24.3,0.0,0.0,0.0,0,0.0,0.0
Thon Maker,,,PF/C,3800,MIL,@POR,1,99,13,10,99,99,-11%,5,6,5,18,23,19,15.1,13.2,7.4,19.0,20.5,14.2,3.7,16.6,6.5,1.7
Luke Babbitt,2,,SF/PF,3700,ATL,CLE,4,105,15,11,100,108,7%,8,8,6,16,21,20,14.4,13.9,4.4,23.5,23.0,16.0,4.3,18.5,12.0,3.2
Ersan Ilyasova,3,,SF/PF,3700,ATL,CLE,4,105,14,6,100,108,0%,8,5,6,23,16,19,10.8,13.6,7.1,20.1,19.0,16.0,4.3,30.4,37.3,10.1
Juancho Hernangomez,18,,SF/PF,3700,DEN,CHI,1,110,13,12,99,108,1%,6,6,4,23,21,14,16.6,9.8,1.1,18.6,27.0,21.4,5.8,23.4,4.8,1.3
Alec Burks,11,,PG/SG,3600,UTA,@LAC,1,102,19,12,100,106,7%,8,9,7,22,22,18,17.4,13.9,6.4,21.4,25.0,20.6,5.7,29.4,53.3,14.8
Joe Johnson,,O,SG/SF,3600,UTA,@LAC,1,102,19,9,100,106,7%,3,6,7,17,19,19,12.8,13.3,7.4,19.2,0.0,0.0,0.0,0,0.0,0.0
Kyle Korver,5,,SG/SF,3600,CLE,@ATL,1,113,16,17,100,108,-6%,7,7,8,24,24,22,16.9,18.0,10.0,26.1,24.0,18.1,5.0,21.5,13.8,3.8
Shabazz Napier,,,PG/SG,3600,POR,MIL,2,103,18,18,98,106,-9%,5,7,5,16,22,16,16.1,13.9,3.8,24.0,16.0,12.7,3.5,15.6,10.3,2.9
Aron Baynes,1,,C,3500,BOS,PHI,2,110,16,13,105,103,5%,4,4,5,18,17,18,14.3,15.5,7.6,23.4,17.5,16.0,4.6,13.8,10.5,3.0
Iman Shumpert,,D,PG/SG,3500,CLE,@ATL,1,113,13,7,100,108,-6%,1,4,4,9,22,21,11.4,12.2,1.9,22.5,0.0,0.0,0.0,0,0.0,0.0
Maurice Harkless,,,SF/PF,3500,POR,MIL,2,103,11,8,98,106,-3%,3,3,5,16,18,25,9.9,14.3,8.3,20.4,15.0,8.9,2.5,5.8,5.5,1.6
Trey Lyles,3,,SF/PF,3500,DEN,CHI,1,110,19,16,99,108,1%,5,6,3,17,19,9,16.1,8.5,1.1,16.0,17.0,14.3,4.1,22.2,22.0,6.3
Mason Plumlee,,,PF/C,3500,DEN,CHI,1,110,18,15,99,108,-2%,3,5,5,14,20,17,16.8,16.0,7.8,24.2,16.0,16.0,4.6,20.3,19.8,5.7
Montrezl Harrell,8,,PF/C,3500,LAC,UTA,2,100,,,98,101,-8%,3,3,3,13,10,9,10.0,9.5,3.7,15.4,21.5,19.7,5.6,20.5,19.8,5.7
Sam Dekker,10,,SF/PF,3500,LAC,UTA,2,100,16,11,98,101,-5%,5,5,3,12,13,10,11.6,7.3,2.2,12.3,23.0,17.2,4.9,20.2,11.8,3.4
Mike Muscala,,O,C,3500,ATL,CLE,4,105,13,11,100,108,0%,4,6,6,20,24,22,18.6,16.3,7.6,25.1,0.0,0.0,0.0,0,0.0,0.0
Caleb Swanigan,,,PF,3500,POR,MIL,2,103,19,7,98,106,-10%,1,2,3,2,8,10,5.7,8.0,0.4,15.6,0.0,0.0,0.0,0,0.0,0.0
DeAndre Liggins,,,PG/SF,3500,MIL,@POR,1,99,9,6,99,99,-8%,1,3,3,16,22,16,11.8,7.8,1.7,13.9,14.5,7.6,2.2,21.5,7.8,2.2
Paul Zipser,,,SG/SF,3500,CHI,@DEN,1,99,16,2,100,106,-1%,5,4,5,10,9,16,6.2,9.9,3.4,16.3,0.0,0.0,0.0,17.3,17.5,5.0
Channing Frye,2,,PF/C,3400,CLE,@ATL,1,113,14,15,100,108,7%,5,5,3,20,19,12,15.8,10.0,2.4,17.6,19.0,16.6,4.9,12.5,7.3,2.1
Daniel Theis,,,PF/C,3400,BOS,PHI,2,110,16,14,105,103,-7%,5,3,3,16,10,12,8.6,11.5,3.7,19.2,0.0,0.0,0.0,14,21.5,6.3
Jerryd Bayless,12,,PG/SG,3400,PHI,@BOS,0,101,14,9,99,98,-10%,6,6,7,23,22,28,12.8,17.3,9.6,25.1,28.0,18.6,5.5,31.9,18.5,5.4
Malcolm Delaney,,,PG/SG,3400,ATL,CLE,4,105,15,8,100,108,6%,4,5,5,15,22,20,10.4,12.6,6.5,18.6,0.0,0.0,0.0,0,0.0,0.0
Pat Connaughton,4,,SG/SF,3400,POR,MIL,2,103,13,11,98,106,-3%,8,5,5,31,19,19,14.7,12.1,4.1,20.1,24.0,15.6,4.6,15.7,7.3,2.1
Ed Davis,,,PF/C,3300,POR,MIL,2,103,13,15,98,106,-10%,4,4,4,16,16,19,15.8,17.4,12.2,22.7,16.0,13.6,4.1,8,3.3,1.0
Tyler Cavanaugh,,,PF,3300,ATL,CLE,4,105,,,100,108,0%,4,3,3,11,11,10,7.0,8.0,-0.6,16.7,0.0,0.0,0.0,5,4.3,1.3
Isaiah Taylor,,,PG,3300,ATL,CLE,4,105,18,13,100,108,6%,4,4,5,19,18,17,12.0,13.6,6.1,21.0,14.5,10.8,3.3,15,0.8,0.2
Matthew Dellavedova,,D,PG/SG,3200,MIL,@POR,1,99,17,8,99,99,-8%,7,5,5,14,16,20,13.3,13.0,8.3,17.6,0.0,0.0,0.0,0,0.0,0.0
DeAndre' Bembry,1,,SG/SF,3200,ATL,CLE,4,105,,,100,108,7%,7,4,4,20,12,13,7.1,9.3,0.9,17.6,17.0,13.2,4.1,20.6,14.5,4.5
Shane Larkin,,,PG,3200,BOS,PHI,2,110,17,5,105,103,2%,0,2,3,5,7,10,3.0,5.8,-0.7,12.3,0.0,0.0,0.0,0,0.0,0.0
Timothe Luwawu-Cabarrot,1,,SG/SF,3200,PHI,@BOS,0,101,19,9,99,98,-14%,6,6,6,14,16,16,13.0,11.4,6.7,16.1,22.5,15.5,4.8,17.1,17.5,5.5
Sindarius Thornwell,,,SG,3200,LAC,UTA,2,100,13,7,98,101,-6%,2,2,4,16,17,16,5.3,8.5,2.5,14.5,16.5,9.6,3.0,11.3,4.3,1.3
Semi Ojeleye,,,SF/PF,3200,BOS,PHI,2,110,10,6,105,103,-7%,4,3,3,13,14,14,8.6,6.4,1.3,11.5,0.0,0.0,0.0,16.1,5.0,1.6
Ante Zizic,,,PF/C,3200,CLE,@ATL,1,113,,,100,108,7%,1,1,1,3,3,4,1.4,3.1,-1.3,7.5,0.0,0.0,0.0,0,0.0,0.0
Mirza Teletovic,,O,SF/PF,3200,MIL,@POR,1,99,17,14,99,99,-9%,7,6,6,14,16,16,15.3,13.2,5.8,20.5,0.0,0.0,0.0,0,0.0,0.0
Raul Neto,,O,PG,3200,UTA,@LAC,1,102,18,13,100,106,-4%,6,4,4,17,18,14,12.1,10.6,1.3,19.9,0.0,0.0,0.0,0,0.0,0.0
Meyers Leonard,,,PF/C,3200,POR,MIL,2,103,,,98,106,7%,3,3,4,10,11,11,9.3,9.5,1.5,17.5,0.0,0.0,0.0,8.3,5.8,1.8
Antonio Blakeney,,,PG,3100,CHI,@DEN,1,99,25,10,100,106,-2%,8,10,8,13,17,16,13.8,12.1,6.1,18.1,10.5,7.6,2.5,13.5,6.0,1.9
Furkan Korkmaz,,,SG/SF,3000,PHI,@BOS,0,101,,,99,98,-14%,2,1,1,3,2,2,2.3,2.3,-0.1,4.6,0.0,0.0,0.0,0,0.0,0.0
Quincy Pondexter,,,SG/SF,3000,CHI,@DEN,1,99,16,6,100,106,-2%,2,2,3,7,11,11,2.5,6.5,0.9,12.1,0.0,0.0,0.0,0,0.0,0.0
Jawun Evans,,,PG,3000,LAC,UTA,2,100,20,7,98,101,-3%,4,4,4,7,13,12,7.5,8.1,3.0,13.3,12.5,9.4,3.1,11.7,15.0,5.0
Josh Magette,,,PG,3000,ATL,CLE,4,105,,,100,108,6%,3,2,2,15,10,8,8.1,6.2,-0.3,12.7,0.0,0.0,0.0,0,0.0,0.0
Malik Beasley,,,SG,3000,DEN,CHI,1,110,16,10,99,108,4%,1,2,3,5,5,8,7.2,5.8,0.9,10.7,0.0,0.0,0.0,0,0.0,0.0
Brice Johnson,,,PF/C,3000,LAC,UTA,2,100,,,98,101,-8%,1,1,1,1,4,4,4.9,4.9,0.2,9.6,0.0,0.0,0.0,3.2,2.0,0.7
Cristiano Felicio,,,PF/C,3000,CHI,@DEN,1,99,11,9,100,106,-2%,2,2,3,13,12,15,5.3,9.2,4.6,13.7,11.5,8.2,2.7,0,0.0,0.0
Rashad Vaughn,,,PG/SF,3000,MIL,@POR,1,99,,,99,99,-8%,2,1,2,5,4,7,1.5,4.8,-2.8,12.3,0.0,0.0,0.0,0.9,0.0,0.0
James Michael McAdoo,,O,PF,3000,PHI,@BOS,0,101,,,99,98,-12%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jason Terry,,,PG/SG,3000,MIL,@POR,1,99,,,99,99,-8%,3,2,2,13,9,10,4.0,5.0,0.0,9.9,14.0,8.1,2.7,17.9,6.0,2.0
Royce O'Neale,,,SF,3000,UTA,@LAC,1,102,,,100,106,3%,4,2,2,11,8,10,5.7,4.8,-0.9,10.4,19.0,14.8,4.9,21,21.8,7.3
Gary Payton II,,,SG,3000,MIL,@POR,1,99,,,99,99,-8%,1,3,2,6,8,7,5.6,4.7,-0.4,9.8,0.0,0.0,0.0,0.9,0.0,0.0
Sterling Brown,,,SG,3000,MIL,@POR,1,99,,,99,99,-8%,4,2,2,6,6,6,4.5,4.5,1.2,7.7,0.0,0.0,0.0,0,0.0,0.0
Guerschon Yabusele,,O,PF/C,3000,BOS,PHI,2,110,,,105,103,-7%,1,2,2,7,5,5,4.6,4.4,2.4,6.3,0.0,0.0,0.0,0,0.0,0.0
Darrell Arthur,,,PF,3000,DEN,CHI,1,110,,,99,108,1%,3,3,3,10,10,10,4.4,4.4,2.1,6.7,0.0,0.0,0.0,0,0.0,0.0
C.J. Williams,,,SG,3000,LAC,UTA,2,100,,,98,101,-6%,3,2,2,11,8,6,5.3,3.8,-0.5,8.1,0.0,0.0,0.0,18.3,10.0,3.3
Cedi Osman,,,SG/SF,3000,CLE,@ATL,1,113,,,100,108,18%,1,1,1,4,6,5,5.7,3.4,-1.2,8.0,0.0,0.0,0.0,11.3,13.5,4.5
Tyler Dorsey,,O,PG/SG,3000,ATL,CLE,4,105,,,100,108,-3%,4,3,2,9,8,7,5.0,3.7,-1.0,8.4,0.0,0.0,0.0,0,0.0,0.0
Jake Layman,,,SF/PF,3000,POR,MIL,2,103,,,98,106,-3%,1,2,2,4,5,5,3.1,3.6,0.8,6.4,0.0,0.0,0.0,1.2,2.0,0.7
Joel Bolomboy,,,PF,3000,MIL,@POR,1,99,,,99,99,-9%,0,1,1,3,8,8,3.6,3.6,-0.1,7.3,0.0,0.0,0.0,0.9,0.0,0.0
Justin Anderson,,O,SF/PF,3000,PHI,@BOS,0,101,17,10,99,98,-14%,3,5,5,10,13,13,11.5,9.9,2.1,17.6,0.0,0.0,0.0,0,0.0,0.0
Abdel Nader,,,PF,3000,BOS,PHI,2,110,,,105,103,5%,1,1,2,8,7,7,1.9,3.4,-1.3,8.2,0.0,0.0,0.0,0,0.0,0.0
Gordon Hayward,,O,SG/SF,3000,BOS,PHI,2,110,,,105,103,5%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Nik Stauskas,,,PG/SF,3000,PHI,@BOS,0,101,,,99,98,-14%,1,1,1,5,6,6,2.8,2.8,-0.1,5.6,0.0,0.0,0.0,9.7,2.0,0.7
Richard Jefferson,,,SF/PF,3000,DEN,CHI,1,110,,,99,108,4%,1,1,1,8,6,6,2.6,2.6,-0.3,5.5,0.0,0.0,0.0,12.4,5.0,1.7
Jose Calderon,,,PG,3000,CLE,@ATL,1,113,10,8,100,108,4%,1,2,2,20,22,13,12.8,7.0,0.0,13.9,19.5,12.7,4.2,18.2,6.5,2.2
D.J. Wilson,,,PF/C,3000,MIL,@POR,1,99,,,99,99,-9%,2,1,1,7,4,4,1.8,1.9,-1.0,4.8,0.0,0.0,0.0,0.9,0.0,0.0
Jabari Bird,,,SG,3000,BOS,PHI,2,110,,,105,103,6%,1,1,1,8,8,8,2.1,2.1,-0.9,5.1,0.0,0.0,0.0,0,0.0,0.0
Tony Bradley,,,PF/C,3000,UTA,@LAC,1,102,,,100,106,1%,1,1,1,2,3,3,2.5,2.3,1.0,3.7,0.0,0.0,0.0,1.4,1.5,0.5
