"Player.Name","Likes","Pos","Salary","Team","Opp","RS","Pitcher.Name","Pitcher.wOBA","Pitcher.wOBA.Diff","Pitcher.Handedness","Hitter.Handedness","Hitter.wOBA","Hitter.wOBA.Diff","Hitter.ISO","Hitter.ISO.Diff","Batting.Order..Confirmed.","Batting.Order..Projected.","Batting.Order.Diff","Park.Factor","Temperature.Factor","Wind.Factor","L10.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Dansby Swanson",2,"SS",3600,"ATL","PIT",4.05,"Cole",0.287,"-7%","R","R",0.266,"-6%",0.075,-18,"8","x","-1","-1%","-3%","0%",9.8,6,6,0,11.9,5.1,1.4,7,1.9
"Peter O'Brien",NA,"OF",3600,"CIN","CLE",4.34,"Tomlin",0.363,"9%","R","R",0.199,"-5%",0.143,1,"x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Marwin Gonzalez",2,"3B/OF",3500,"HOU","DET",4.55,"Fulmer",0.255,"-14%","R","S",0.313,"-2%",0.147,-6,"7","x","0","0%","0%","0%",9.3,9.4,9.4,0.2,18.7,5.8,1.7,8,2.3
"Howie Kendrick",NA,"OF",3500,"PHI","COL",4.3,"Hoffman",NA,"-1%","R","R",0.32,"-1%",0.116,-1,"x","x","-","0%","0%","0%",8.5,8.5,8.5,0,17,0,0,0,0
"Didi Gregorius",2,"SS",3500,"NYY","KC",4.63,"Vargas",0.321,"-1%","L","L",0.289,"-4%",0.087,-33,"7","x","0","3%","-4%","0%",6.9,7.8,7.8,1.7,14,6.3,1.8,19,5.4
"Eddie Rosario",0,"OF",3500,"MIN","@BAL",4.75,"Jimenez",0.331,"2%","R","L",0.311,"1%",0.185,9,"x","x","-","0%","0%","0%",3,5.5,5.5,0.5,10.5,0,0,0,0
"Brandon Guyer",NA,"OF",3500,"CLE","@CIN",4.66,"Feldman",0.328,"2%","R","R",0.292,"-12%",0.104,-24,"x","x","-","0%","0%","0%",4.5,3.7,3.7,-1.4,8.7,0,0,0,0
"Chris Herrmann",2,"C/OF",3500,"ARI","CWS",5.6,"Gonzalez",0.326,"1%","R","L",0.285,"1%",0.158,8,"x","x","-","0%","0%","0%",8.1,7.1,7.1,-1.3,15.6,0,0,0,0
"Alex Bregman",1,"3B",3500,"HOU","DET",4.55,"Fulmer",0.304,"-5%","R","R",0.331,"1%",0.18,6,"9","x","-1","0%","0%","0%",6.9,6.2,6.2,1.6,10.9,6.2,1.8,3,0.9
"Pat Valaika",NA,"SS",3500,"COL","@PHI",4.2,"Eickhoff",0.254,"-14%","R","R",0.366,"0%",0.313,7,"x","x","-","0%","0%","0%",8.1,7.3,7.3,-2,16.5,0,0,0,0
"Tyler Flowers",0,"C",3500,"ATL","PIT",4.05,"Cole",0.287,"-7%","R","R",0.313,"1%",0.133,-2,"6","x","0","0%","-3%","0%",8.6,7.8,7.8,1.2,14.5,5.6,1.6,8,2.3
"Joey Rickard",NA,"OF",3500,"BAL","MIN",5.25,"Gibson",0.311,"-2%","R","R",0.266,"-6%",0.072,-17,"x","x","-","0%","0%","0%",7.9,7.9,7.9,0.4,15.4,0,0,2,0.6
"Wilson Ramos",NA,"C",3500,"TB","LAA",4.35,"Ramirez",0.327,"1%","R","R",0.303,"-3%",0.14,-6,"x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Adonis Garcia",NA,"3B",3400,"ATL","PIT",4.05,"Cole",0.287,"-7%","R","R",0.29,"-6%",0.144,-4,"x","x","-","0%","0%","0%",9.5,6.6,6.6,0.3,12.9,0,0,0,0
"Rey Fuentes",2,"OF",3400,"ARI","CWS",5.6,"Gonzalez",0.326,"1%","R","L",0.315,"2%",0.024,-2,"7","x","-4","4%","4%","0%",5,5,5,0.6,9.4,5.8,1.7,0,0
"Leury Garcia",1,"OF",3400,"CWS","@ARI",3.9,"Greinke",0.287,"-7%","R","S",0.27,"1%",0.129,11,"6","1","-5","10%","4%","0%",10.1,7.4,7.4,0,14.8,7.4,2.2,14,4.1
"Kole Calhoun",0,"OF",3400,"LAA","@TB",4.15,"Odorizzi",0.282,"-8%","R","L",0.334,"1%",0.17,3,"6","x","-2","5%","0%","0%",4.9,6,6,0,12,7.3,2.1,12,3.5
"Rhys Hoskins",NA,"1B",3400,"PHI","COL",4.3,"Hoffman",NA,"%","R","",NA,"%",NA,NA,"x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Alexi Amarista",1,"OF/SS",3400,"COL","@PHI",4.2,"Eickhoff",0.35,"7%","R","L",0.267,"4%",0.085,18,"7","x","0","-14%","-3%","0%",8.5,7.7,7.7,0.2,15.2,5.8,1.7,13,3.8
"Nick Ahmed",NA,"SS",3400,"ARI","CWS",5.6,"Gonzalez",0.319,"0%","R","R",0.245,"-8%",0.108,-7,"x","x","-","0%","0%","0%",9,6.3,6.3,-1.2,13.9,0,0,0,0
"Lorenzo Cain",0,"OF",3400,"KC","@NYY",3.37,"Pineda",0.311,"-2%","R","R",0.324,"-4%",0.108,-16,"3","x","0","-5%","-3%","0%",5.7,7.3,7.3,2.3,12.3,6.9,2,0,0
"Arismendy Alcantara",NA,"2B/OF",3400,"CIN","CLE",4.34,"Tomlin",0.275,"-10%","R","S",0.25,"-5%",0.14,1,"x","x","-","0%","0%","0%",2.9,2.9,2.9,-2.2,8,0,0,7,2.1
"Luis Valbuena",0,"1B/3B",3400,"LAA","@TB",4.15,"Odorizzi",0.282,"-8%","R","L",0.353,"5%",0.219,12,"4","x","0","6%","0%","0%",4.2,5.4,5.4,-1,11.8,7.5,2.2,2,0.6
"Alen Hanson",NA,"2B",3400,"PIT","@ATL",4.45,"Foltynewicz",0.367,"10%","R","S",0.217,"-2%",0.088,1,"x","x","-","0%","0%","0%",4.2,4.7,4.7,-1.5,11,0,0,3,0.9
"Denard Span",2,"OF",3400,"SF","@CHC",4.17,"Lackey",0.309,"-2%","R","L",0.353,"9%",0.14,24,"x","x","-","0%","0%","0%",9.2,7.2,7.2,0.6,13.7,0,0,0,0
"Gerardo Parra",0,"OF",3400,"COL","@PHI",4.2,"Eickhoff",0.35,"7%","R","L",0.317,"6%",0.148,19,"6","x","1","-15%","-3%","0%",4.5,6.5,6.5,-0.2,13.2,6.2,1.8,2,0.6
"Freddy Galvis",2,"SS",3400,"PHI","COL",4.3,"Hoffman",NA,"1%","R","S",0.296,"5%",0.146,12,"2","x","4","-2%","-3%","0%",5.2,7,7,0.7,13.3,6.9,2,0,0
"Matt Duffy",NA,"2B/3B",3300,"TB","LAA",4.35,"Ramirez",0.327,"1%","R","R",0.317,"1%",0.125,9,"x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Brandon Moss",2,"OF",3300,"KC","@NYY",3.37,"Pineda",0.309,"-2%","R","L",0.323,"1%",0.23,9,"6","x","1","16%","-5%","0%",9,6.9,6.9,-0.4,14.2,8.1,2.5,0,0
"Greg Bird",NA,"1B",3300,"NYY","KC",4.63,"Vargas",0.321,"-1%","L","L",0.323,"-6%",0.152,-21,"x","x","-","0%","0%","0%",5.8,4.2,4.2,-2.7,11.1,0,0,0,0
"Jorge Soler",0,"OF",3300,"KC","@NYY",3.37,"Pineda",0.311,"-2%","R","R",0.324,"0%",0.179,1,"8","x","-2","-1%","-4%","0%",5.8,4.6,4.6,0.1,9.1,6.3,1.9,5,1.5
"Salvador Perez",7,"C",3300,"KC","@NYY",3.37,"Pineda",0.311,"-2%","R","R",0.321,"3%",0.179,4,"5","x","0","-1%","-5%","0%",9.9,8.1,8.1,0,16.3,6.8,2.1,6,1.8
"Cameron Rupp",1,"C",3300,"PHI","COL",4.3,"Hoffman",NA,"-1%","R","R",0.288,"-7%",0.145,-13,"7","x","0","1%","-4%","0%",9.1,7,7,0.9,13.1,5.6,1.7,0,0
"Matt Adams",2,"OF",3300,"ATL","PIT",4.05,"Cole",0.304,"-3%","R","L",0.342,"6%",0.187,6,"5","x","0","-3%","-4%","0%",5.5,5.2,5.2,-1.5,11.8,5.6,1.7,19,5.8
"Brandon Crawford",6,"SS",3300,"SF","@CHC",4.17,"Lackey",0.309,"-2%","R","L",0.315,"0%",0.176,9,"5","5","0","-2%","0%","15%",7.9,7.4,7.4,1.7,13,8.3,2.5,0,0
"Jeremy Hazelbaker",1,"OF",3300,"ARI","CWS",5.6,"Gonzalez",0.326,"1%","R","L",0.348,"4%",0.254,15,"x","x","-","0%","0%","0%",3.8,3.8,3.8,-2.5,10,0,0,0,0
"Craig Gentry",NA,"OF",3300,"BAL","MIN",5.25,"Gibson",0.311,"-2%","R","R",0.227,"-7%",0.027,-19,"x","x","-","0%","0%","0%",6.4,6.4,6.4,-2,14.9,0,0,0,0
"Tim Beckham",NA,"SS",3300,"TB","LAA",4.35,"Ramirez",0.327,"1%","R","R",0.304,"-2%",0.203,4,"5","x","1","-4%","0%","0%",6.1,7,7,-1.2,15.2,6.2,1.9,6,1.8
"Eduardo Escobar",3,"3B/SS",3300,"MIN","@BAL",4.75,"Jimenez",0.331,"2%","R","S",0.295,"-4%",0.127,-12,"6","x","0","3%","-2%","0%",4.2,6.3,6.3,-1.7,14.2,6.8,2.1,13,3.9
"Scooter Gennett",NA,"2B/OF",3300,"CIN","CLE",4.34,"Tomlin",0.275,"-10%","R","L",0.325,"5%",0.15,8,"x","x","-","0%","0%","0%",6.5,8.3,8.3,0.8,15.7,0,0,0,0
"Hyun Soo Kim",1,"OF",3300,"BAL","MIN",5.25,"Gibson",0.342,"5%","R","L",0.354,"2%",0.12,-4,"x","x","-","0%","0%","0%",5.2,4.7,4.7,0.4,9,0,0,5,1.5
"Daniel Nava",NA,"OF",3300,"PHI","COL",4.3,"Hoffman",NA,"1%","R","S",0.314,"4%",0.093,12,"x","x","-","0%","0%","0%",6.3,8.5,8.5,1.2,15.9,0,0,0,0
"C.J. Cron",1,"1B",3300,"LAA","@TB",4.15,"Odorizzi",0.325,"1%","R","R",0.33,"3%",0.187,5,"x","x","-","0%","0%","0%",6.3,4.9,4.9,0.1,9.6,0,0,0,0
"Jason Heyward",2,"OF",3300,"CHC","SF",5.83,"Blach",NA,"-5%","L","L",0.283,"-12%",0.095,-22,"7","x","-1","-2%","0%","14%",4.4,7.2,7.2,1,13.5,7.6,2.3,5,1.5
"Jorge Bonifacio",0,"OF",3200,"KC","@NYY",3.37,"Pineda",0.311,"-2%","R","R",0.323,"-1%",0.163,2,"7","x","-1","-3%","-4%","0%",8.4,7,7,0.2,13.8,5.5,1.7,14,4.4
"Yolmer Sanchez",1,"2B",3200,"CWS","@ARI",3.9,"Greinke",0.287,"-7%","R","S",0.258,"-3%",0.1,-8,"1","x","3","11%","5%","0%",9.8,7.8,7.8,1.4,14.1,7.8,2.4,0,0
"Miguel Montero",NA,"C",3200,"CHC","SF",5.83,"Blach",NA,"-5%","L","L",0.257,"-13%",0.09,-30,"x","x","-","0%","0%","0%",8.9,7.4,7.4,-0.3,15.2,0,0,0,0
"Austin Jackson",NA,"OF",3200,"CLE","@CIN",4.66,"Feldman",0.328,"2%","R","R",0.289,"-4%",0.097,-11,"x","x","-","0%","0%","0%",5.2,5.6,5.6,1.2,10.1,0,0,0,0
"Yan Gomes",3,"C",3200,"CLE","@CIN",4.66,"Feldman",0.328,"2%","R","R",0.284,"-7%",0.177,0,"8","x","0","0%","-3%","0%",9.7,6.4,6.4,-0.8,13.6,5.9,1.8,0,0
"Raimel Tapia",NA,"OF",3200,"COL","@PHI",4.2,"Eickhoff",0.35,"7%","R","L",0.205,"-1%",0,-2,"x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Andrew Romine",NA,"2B/OF",3200,"DET","@HOU",3.95,"Peacock",0.358,"8%","R","S",0.265,"-3%",0.079,6,"x","x","-","0%","0%","0%",4.5,6.3,6.3,-0.3,12.9,0,0,0,0
"Tyler Collins",2,"OF",3200,"DET","@HOU",3.95,"Peacock",0.358,"8%","R","L",0.319,"5%",0.153,10,"7","7","-1","6%","0%","0%",4.5,6.1,6.1,-2.7,14.8,6.9,2.2,2,0.6
"Stephen Cardullo",NA,"OF",3200,"COL","@PHI",4.2,"Eickhoff",0.254,"-14%","R","R",0.256,"-2%",0.235,6,"x","x","-","0%","0%","0%",2.8,2.8,2.8,-0.8,6.3,0,0,0,0
"Jesse Winker",NA,"OF",3200,"CIN","CLE",4.34,"Tomlin",0.275,"-10%","R","L",NA,"2%",NA,6,"x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Carlos Beltran",2,"OF",3200,"HOU","DET",4.55,"Fulmer",0.255,"-14%","R","S",0.343,"2%",0.195,2,"5","x","-1","0%","0%","0%",7.4,6.4,6.4,0.2,12.6,6.3,2,5,1.6
"Derek Fisher",NA,"OF",3200,"HOU","DET",4.55,"Fulmer",NA,"%","R","",NA,"%",NA,NA,"x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Jason Castro",1,"C",3200,"MIN","@BAL",4.75,"Jimenez",0.331,"2%","R","L",0.308,"5%",0.177,14,"8","x","-1","5%","-2%","0%",4.2,5.4,5.4,0.1,10.7,6.8,2.1,7,2.2
"Francisco Cervelli",1,"C",3200,"PIT","@ATL",4.45,"Foltynewicz",0.334,"3%","R","R",0.326,"-2%",0.098,-5,"7","x","-1","1%","-3%","0%",6.2,6.8,6.8,1.2,12.5,6.5,2,2,0.6
"David Freese",1,"3B",3200,"PIT","@ATL",4.45,"Foltynewicz",0.334,"3%","R","R",0.314,"-4%",0.131,-11,"5","x","0","3%","-3%","0%",5.7,6.9,6.9,0.4,13.3,6.8,2.1,0,0
"James McCann",NA,"C",3200,"DET","@HOU",3.95,"Peacock",0.33,"3%","R","R",0.251,"-13%",0.087,-39,"x","x","-","0%","0%","0%",6.6,6.5,6.5,-0.8,13.9,0,0,0,0
"Whit Merrifield",1,"2B",3200,"KC","@NYY",3.37,"Pineda",0.311,"-2%","R","R",0.282,"-6%",0.11,-7,"9","x","-1","-6%","-4%","0%",8.5,6.7,6.7,0.4,12.9,5.1,1.6,5,1.6
"Billy Burns",NA,"OF",3100,"KC","@NYY",3.37,"Pineda",0.309,"-2%","R","S",0.277,"-4%",0.08,-4,"x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Albert Almora Jr.",11,"OF",3100,"CHC","SF",5.83,"Blach",NA,"2%","L","R",0.419,"7%",0.294,20,"2","x","7","-1%","0%","15%",5.4,6.3,6.3,0.8,11.8,9.4,3,3,1
"Dustin Garneau",NA,"C",3100,"COL","@PHI",4.2,"Eickhoff",0.254,"-14%","R","R",0.264,"-4%",0.142,0,"x","x","-","0%","0%","0%",5.8,4.7,4.7,-0.4,9.7,0,0,0,0
"Erik Gonzalez",NA,"SS",3100,"CLE","@CIN",4.66,"Feldman",0.328,"2%","R","R",NA,"-1%",NA,2,"x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Jon Jay",2,"OF",3100,"CHC","SF",5.83,"Blach",NA,"-5%","L","L",0.317,"1%",0.071,-12,"x","x","-","0%","0%","0%",6.2,6.2,6.2,1.5,11,0,0,3,1
"Ben Revere",2,"OF",3100,"LAA","@TB",4.15,"Odorizzi",0.282,"-8%","R","L",0.291,"-2%",0.073,2,"x","x","-","0%","0%","0%",7.5,6.3,6.3,-0.3,13,0,0,0,0
"Socrates Brito",NA,"OF",3100,"ARI","CWS",5.6,"Gonzalez",0.326,"1%","R","L",0.284,"-1%",0.196,9,"x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Tyler Saladino",NA,"2B/SS",3100,"CWS","@ARI",3.9,"Greinke",0.272,"-10%","R","R",0.275,"-4%",0.109,-2,"x","x","-","0%","0%","0%",4.5,5.4,5.4,0.6,10.2,0,0,0,0
"Rob Refsnyder",NA,"1B/2B",3100,"NYY","KC",4.63,"Vargas",0.299,"-5%","L","R",0.306,"2%",0.075,-2,"x","x","-","0%","0%","0%",4,4,4,4,4,0,0,0,0
"Andrew Knapp",NA,"C",3100,"PHI","COL",4.3,"Hoffman",NA,"1%","R","S",0.401,"3%",0.188,7,"x","x","-","0%","0%","0%",5.6,5.3,5.3,-0.5,11.1,0,0,0,0
"Paulo Orlando",NA,"OF",3100,"KC","@NYY",3.37,"Pineda",0.311,"-2%","R","R",0.292,"-3%",0.109,-14,"x","x","-","0%","0%","0%",3,3.2,3.2,-0.8,7.3,0,0,0,0
"Giovanny Urshela",NA,"3B",3100,"CLE","@CIN",4.66,"Feldman",0.328,"2%","R","R",0.26,"-5%",0.111,-4,"x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Andrelton Simmons",1,"SS",3000,"LAA","@TB",4.15,"Odorizzi",0.325,"1%","R","R",0.287,"0%",0.08,-11,"5","x","0","-3%","0%","0%",9,6.5,6.5,0.5,12.5,6.8,2.3,5,1.7
"Danny Ortiz",NA,"OF",3000,"PIT","@ATL",4.45,"Foltynewicz",0.367,"10%","R","L",NA,"2%",NA,6,"x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Chris Gimenez",NA,"C",3000,"MIN","@BAL",4.75,"Jimenez",0.316,"-1%","R","R",0.283,"-4%",0.11,-11,"x","x","-","0%","0%","0%",4.5,5.2,5.2,0.8,9.6,0,0,0,0
"Tom Murphy",NA,"C",3000,"COL","@PHI",4.2,"Eickhoff",0.254,"-14%","R","R",0.505,"4%",0.5,19,"x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Jeimer Candelario",NA,"1B/3B",3000,"CHC","SF",5.83,"Blach",NA,"2%","L","S",NA,"3%",NA,8,"x","x","-","0%","0%","0%",3.8,3.8,3.8,-1.4,9,0,0,0,0
"Kevin Newman",NA,"SS",3000,"PIT","@ATL",4.45,"Foltynewicz",NA,"%","R","",NA,"%",NA,NA,"x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Yandy Diaz",NA,"3B/OF",3000,"CLE","@CIN",4.66,"Feldman",0.328,"2%","R","R",0.235,"-4%",0.022,-7,"x","x","-","0%","0%","0%",4.3,4.3,4.3,1.2,7.4,0,0,0,0
"Cheslor Cuthbert",NA,"3B",3000,"KC","@NYY",3.37,"Pineda",0.311,"-2%","R","R",0.294,"-2%",0.134,-2,"x","x","-","0%","0%","0%",2.5,3.1,3.1,-1.4,7.5,0,0,0,0
"Charlie Tilson",NA,"OF",3000,"CWS","@ARI",3.9,"Greinke",0.287,"-7%","R","L",NA,"2%",NA,6,"x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"J.J. Hardy",5,"SS",3000,"BAL","MIN",5.25,"Gibson",0.311,"-2%","R","R",0.286,"-1%",0.107,-10,"9","x","0","1%","-2%","0%",6.8,4.6,4.6,-0.7,9.9,5.7,1.9,14,4.7
"Norichika Aoki",NA,"OF",3000,"HOU","DET",4.55,"Fulmer",0.255,"-14%","R","L",0.318,"-2%",0.103,20,"x","x","-","0%","0%","0%",3.2,4.8,4.8,-0.5,10.1,0,0,0,0
"John Jaso",3,"1B/OF",3000,"PIT","@ATL",4.45,"Foltynewicz",0.367,"10%","R","L",0.344,"4%",0.166,9,"6","x","-1","-5%","-3%","0%",5,4.6,4.6,-0.7,9.9,7,2.3,10,3.3
"Gregor Blanco",10,"OF",3000,"ARI","CWS",5.6,"Gonzalez",0.326,"1%","R","L",0.311,"0%",0.114,7,"1","1","2","5%","4%","0%",6.6,6.6,6.6,0.8,12.3,8.6,2.9,6,2
"Jefry Marte",NA,"1B",3000,"LAA","@TB",4.15,"Odorizzi",0.325,"1%","R","R",0.303,"-3%",0.198,-1,"7","x","-2","-4%","0%","0%",7.6,5.6,5.6,-0.6,11.8,6.2,2.1,4,1.3
"Tyler Naquin",1,"OF",3000,"CLE","@CIN",4.66,"Feldman",0.309,"-2%","R","L",0.372,"3%",0.216,8,"x","x","-","0%","0%","0%",4.4,4.4,4.4,-0.5,9.3,0,0,0,0
"Ronald Torreyes",NA,"3B/SS",3000,"NYY","KC",4.63,"Vargas",0.299,"-5%","L","R",0.271,"1%",0.018,-3,"x","x","-","0%","0%","0%",3.2,5.3,5.3,-0.5,11.1,0,0,0,0
"Devin Mesoraco",NA,"C",3000,"CIN","CLE",4.34,"Tomlin",0.363,"9%","R","R",0.352,"-1%",0.222,8,"x","x","-","0%","0%","0%",8.2,7.7,7.7,0.9,14.4,0,0,0,0
"Kurt Suzuki",0,"C",3000,"ATL","PIT",4.05,"Cole",0.287,"-7%","R","R",0.291,"-2%",0.094,-7,"x","x","-","0%","0%","0%",9.9,7.6,7.6,-1.4,16.5,0,0,0,0
"Christian Arroyo",2,"3B/SS",3000,"SF","@CHC",4.17,"Lackey",0.29,"-7%","R","R",0.253,"-3%",0.178,3,"2","7","3","1%","0%","14%",6.6,6.4,6.4,1.2,11.6,7.5,2.5,0,0
"Jake Bauers",NA,"1B",3000,"TB","LAA",4.35,"Ramirez",NA,"%","R","",NA,"%",NA,NA,"x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Jarrett Parker",1,"OF",2900,"SF","@CHC",4.17,"Lackey",0.309,"-2%","R","L",0.381,"6%",0.221,11,"x","x","-","0%","0%","0%",3,3,3,-3.2,9.2,0,0,0,0
"JaCoby Jones",NA,"OF",2900,"DET","@HOU",3.95,"Peacock",0.33,"3%","R","R",0.278,"-2%",0.105,-1,"x","x","-","0%","0%","0%",2.9,4.7,4.7,-2.5,11.8,0,0,0,0
"Rickie Weeks Jr.",NA,"1B",2900,"TB","LAA",4.35,"Ramirez",0.327,"1%","R","R",0.29,"-8%",0.106,-25,"x","x","-","0%","0%","0%",7.7,6.3,6.3,-0.1,12.7,0,0,0,0
"Jace Peterson",1,"2B/OF",2900,"ATL","PIT",4.05,"Cole",0.304,"-3%","R","L",0.301,"4%",0.105,9,"x","x","-","0%","0%","0%",4.3,4.6,4.6,0.8,8.4,0,0,0,0
"Yunel Escobar",NA,"3B",2900,"LAA","@TB",4.15,"Odorizzi",0.325,"1%","R","R",0.319,"-2%",0.095,-2,"x","x","-","0%","0%","0%",10.4,7.3,7.3,0.4,14.3,0,0,0,0
"Derek Norris",1,"C",2900,"TB","LAA",4.35,"Ramirez",0.327,"1%","R","R",0.284,"-9%",0.135,-11,"8","x","1","-3%","0%","0%",7,6,6,0.5,11.4,5.3,1.8,0,0
"Jose Osuna",NA,"OF",2900,"PIT","@ATL",4.45,"Foltynewicz",0.334,"3%","R","R",0.32,"-1%",0.206,4,"x","x","-","0%","0%","0%",4.6,6.1,6.1,-1.4,13.5,0,0,0,0
"Danny Santana",NA,"2B/OF",2900,"ATL","PIT",4.05,"Cole",0.304,"-3%","R","S",0.301,"2%",0.117,3,"x","x","-","0%","0%","0%",3,3,3,-2.8,8.8,0,0,0,0
"John Hicks",NA,"1B/C",2800,"DET","@HOU",3.95,"Peacock",0.33,"3%","R","R",0.28,"-2%",0.146,1,"x","x","-","0%","0%","0%",11.5,11.5,11.5,1.9,21.1,0,0,0,0
"Tommy La Stella",NA,"2B/3B",2800,"CHC","SF",5.83,"Blach",NA,"-5%","L","L",0.359,"-3%",0.136,-10,"x","x","-","0%","0%","0%",6.3,6.3,6.3,0,12.7,0,0,0,0
"Jake Marisnick",NA,"OF",2800,"HOU","DET",4.55,"Fulmer",0.304,"-5%","R","R",0.26,"-4%",0.097,-18,"x","x","-","0%","0%","0%",8.2,7.4,7.4,-2.7,17.5,0,0,0,0
"Peter Bourjos",NA,"OF",2800,"TB","LAA",4.35,"Ramirez",0.327,"1%","R","R",0.287,"1%",0.139,12,"x","x","-","0%","0%","0%",2.8,4.1,4.1,-0.9,9.1,0,0,0,0
"Micah Johnson",NA,"2B",2800,"ATL","PIT",4.05,"Cole",0.304,"-3%","R","L",0.279,"-1%",0.049,-7,"x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Alex Gordon",NA,"OF",2800,"KC","@NYY",3.37,"Pineda",0.309,"-2%","R","L",0.324,"-2%",0.151,-5,"x","x","-","0%","0%","0%",4.9,4.2,4.2,0.7,7.7,0,0,0,0
"Ryan O'Hearn",NA,"1B",2800,"KC","@NYY",3.37,"Pineda",NA,"%","R","",NA,"%",NA,NA,"x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Tucker Barnhart",0,"C",2800,"CIN","CLE",4.34,"Tomlin",0.275,"-10%","R","S",0.306,"7%",0.11,12,"8","8","0","0%","-2%","0%",6,5.2,5.2,0.4,10,4.9,1.8,10,3.6
"Brock Stassi",1,"1B/OF",2800,"PHI","COL",4.3,"Hoffman",NA,"1%","R","L",0.383,"3%",0.278,11,"x","x","-","0%","0%","0%",5.3,4.9,4.9,-0.5,10.4,0,0,0,0
"Mac Williamson",1,"OF",2800,"SF","@CHC",4.17,"Lackey",0.29,"-7%","R","R",0.313,"-1%",0.143,0,"x","x","-","0%","0%","0%",4.7,4.7,4.7,-0.1,9.5,0,0,0,0
"Tony Wolters",2,"C",2800,"COL","@PHI",4.2,"Eickhoff",0.35,"7%","R","L",0.335,"3%",0.139,3,"8","8","1","-15%","-2%","0%",6.7,6.3,6.3,1.3,11.2,4.9,1.8,9,3.2
"Caleb Joseph",NA,"C",2800,"BAL","MIN",5.25,"Gibson",0.311,"-2%","R","R",0.276,"0%",0.122,-9,"x","x","-","0%","0%","0%",7.7,6.1,6.1,-2,14.2,0,0,5,1.8
"Mallex Smith",NA,"OF",2800,"TB","LAA",4.35,"Ramirez",0.314,"0%","R","L",0.349,"6%",0.144,6,"x","x","-","0%","0%","0%",6,6,6,-3.5,15.5,0,0,0,0
"Joe Panik",3,"2B",2800,"SF","@CHC",4.17,"Lackey",0.309,"-2%","R","L",0.329,"2%",0.135,13,"1","2","2","-2%","0%","13%",4.6,5.7,5.7,0.6,10.7,8.5,3,30,10.7
"Dixon Machado",NA,"2B/SS",2800,"DET","@HOU",3.95,"Peacock",0.33,"3%","R","R",0.254,"-4%",0.027,-11,"9","x","0","0%","0%","0%",3.8,3.8,3.8,0.5,7,5.1,1.8,0,0
"Yuli Gurriel",1,"1B",2800,"HOU","DET",4.55,"Fulmer",0.304,"-5%","R","R",0.338,"3%",0.135,1,"8","x","-2","0%","0%","0%",5.2,5.7,5.7,-1,12.5,6.3,2.3,3,1.1
"Nick Hundley",NA,"C",2800,"SF","@CHC",4.17,"Lackey",0.29,"-7%","R","R",0.313,"1%",0.158,5,"x","x","-","0%","0%","0%",3.8,4.9,4.9,0.2,9.6,0,0,0,0
"Jordy Mercer",1,"SS",2700,"PIT","@ATL",4.45,"Foltynewicz",0.334,"3%","R","R",0.275,"-8%",0.098,-16,"8","x","-1","1%","-3%","0%",3.7,4.9,4.9,0.3,9.5,5.5,2,8,3
"Jesus Sucre",1,"C",2700,"TB","LAA",4.35,"Ramirez",0.327,"1%","R","R",0.2,"-11%",0.058,-16,"x","x","-","0%","0%","0%",7.8,7.6,7.6,0,15.1,0,0,0,0
"Kelby Tomlinson",NA,"2B/SS",2700,"SF","@CHC",4.17,"Lackey",0.29,"-7%","R","R",0.3,"-3%",0.049,-17,"x","x","-","0%","0%","0%",5.2,5.2,5.2,0.2,10.2,0,0,0,0
"Rio Ruiz",NA,"3B",2700,"ATL","PIT",4.05,"Cole",0.304,"-3%","R","L",NA,"2%",NA,6,"7","x","1","-2%","-3%","0%",7.7,7.7,7.7,-2.3,17.7,4.7,1.7,7,2.6
"Francisco Pena",1,"C",2700,"BAL","MIN",5.25,"Gibson",0.311,"-2%","R","R",0.251,"-3%",0.273,6,"x","x","-","0%","0%","0%",18,18,18,3.9,32.1,0,0,0,0
"Danny Espinosa",NA,"2B",2700,"LAA","@TB",4.15,"Odorizzi",0.282,"-8%","R","S",0.277,"-3%",0.144,-9,"x","x","-","0%","0%","0%",6.1,5.3,5.3,-1.1,11.8,0,0,0,0
